population,agents,model,defection,task_order,final_cumulative_resources,source_path
population,ordinary,claude-sonnet-4.5,none,myth_game,63.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_001_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,none,myth_game,67.375,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_002_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,none,myth_game,66.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_003_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,none,myth_game,73.05000000000001,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_004_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,game,40.50000000000001,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_005_neutral_rep00.json
population,ordinary,claude-sonnet-4.5,defectors25,game,43.666666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_006_neutral_rep01.json
population,ordinary,claude-sonnet-4.5,defectors25,game,45.166666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_007_neutral_rep02.json
population,ordinary,claude-sonnet-4.5,defectors25,game,42.333333333333336,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_008_neutral_rep03.json
population,ordinary,claude-sonnet-4.5,defectors25,game,45.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors25_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_009_neutral_rep04.json
population,ordinary,claude-sonnet-4.5,defectors25,game_myth,44.666666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,game_myth,47.166666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,game_myth,48.416666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,game_myth,47.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_008_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,game_myth,47.166666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_009_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,myth_game,51.916666666666664,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_005_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,myth_game,49.583333333333336,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_006_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,myth_game,56.599999999999994,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_007_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,myth_game,48.08333333333334,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_008_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors25,myth_game,49.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors25_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_009_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,game,33.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_010_neutral_rep00.json
population,ordinary,claude-sonnet-4.5,defectors50,game,33.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_011_neutral_rep01.json
population,ordinary,claude-sonnet-4.5,defectors50,game,35.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_012_neutral_rep02.json
population,ordinary,claude-sonnet-4.5,defectors50,game,31.125,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_013_neutral_rep03.json
population,ordinary,claude-sonnet-4.5,defectors50,game,26.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_claude_n5/claude-sonnet-4.5/game/noisy8_crossmodel_negative_defectors50_game_r3/negative_only_reasoning_rerun_population_game_claude_n5_014_neutral_rep04.json
population,ordinary,claude-sonnet-4.5,defectors50,game_myth,31.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_010_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,game_myth,33.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_011_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,game_myth,37.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_012_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,game_myth,34.875,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_013_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,game_myth,30.75,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_game_myth_claude_n5/claude-sonnet-4.5/game_myth/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_game_myth_claude_n5_014_neutral_rep04_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,myth_game,35.375,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_010_neutral_rep00_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,myth_game,33.5,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_011_neutral_rep01_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,myth_game,37.5625,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_012_neutral_rep02_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,myth_game,34.25,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_013_neutral_rep03_memtest_memory_primary_anything.json
population,ordinary,claude-sonnet-4.5,defectors50,myth_game,36.0,/Users/ivar/Desktop/Research/AI_projects/LLM_evolution/nips-linguistic-evolution-toolkit/data/json/noise_experiments/negative_only_crossmodel_reasoning_rerun_20260909/negative_only_reasoning_rerun_population_myth_game_claude_n5/claude-sonnet-4.5/myth_game/noisy8_crossmodel_negative_defectors50_twotask_r3/negative_only_reasoning_rerun_population_myth_game_claude_n5_014_neutral_rep04_memtest_memory_primary_anything.json
